BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_SPID,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_LID,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_LID,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1184709,19145,19057,21304,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,5596452370,580 THAMES DR,COLO SPGS,38.76898753,-104.8204579,13SR-1,-104.8204579,38.76898753,38.769021,-104.820429,4.5,False,PD12612,PD012612,13SR-1,UG Transformer Bank,RBBP-17,38.76852633,-104.820595,50,PD12610,PD012610,13SR-1,UG Transformer Bank,RBBP-13,38.76990971,-104.8190351,50,52.6,160.4,same_feeder_ambiguous
1178561,25634,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,1051761603,2805 KING ST APT D,COLO SPGS,38.85554178,-104.8621575,13FV-1,-104.8621575,38.85554178,38.855539,-104.862114,3.8,False,PD10648,PD010648,13FV-1,UG Transformer Bank,CKSA-1,38.85542165,-104.8623211,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,19.5,49.3,cross_feeder_likely_gis_error
1178332,25630,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,7112355496,2809 KING ST APT B,COLO SPGS,38.85565349,-104.8623082,13FV-1,-104.8623082,38.85565349,38.855707,-104.862339,6.5,False,PD10649,PD010649,13FV-1,UG Transformer Bank,CKSA-2,38.85572993,-104.8626923,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,34.3,66.9,cross_feeder_likely_gis_error
1163825,25634,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,559444212,"2805 KING ST, HSEMTR",COLO SPGS,38.85544044,-104.8622192,13FV-1,-104.8622192,38.85544044,38.855539,-104.862114,14.3,False,PD10648,PD010648,13FV-1,UG Transformer Bank,CKSA-1,38.85542165,-104.8623211,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,9.1,43.7,cross_feeder_likely_gis_error
1178333,25630,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,7101312400,2809 KING ST APT A,COLO SPGS,38.85565331,-104.8624091,13FV-1,-104.8624091,38.85565331,38.855707,-104.862339,8.5,False,PD10649,PD010649,13FV-1,UG Transformer Bank,CKSA-2,38.85572993,-104.8626923,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,26.0,72.2,cross_feeder_likely_gis_error
1137025,25630,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,2801452424,2809 KING ST APT C,COLO SPGS,38.85565335,-104.862371,13FV-1,-104.862371,38.85565335,38.855707,-104.862339,6.6,False,PD10649,PD010649,13FV-1,UG Transformer Bank,CKSA-2,38.85572993,-104.8626923,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,29.1,70.1,cross_feeder_likely_gis_error
1163890,25630,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,2023403999,"2809 KING ST, HSEMTR",COLO SPGS,38.85565094,-104.8624485,13FV-1,-104.8624485,38.85565094,38.855707,-104.862339,11.3,False,PD10649,PD010649,13FV-1,UG Transformer Bank,CKSA-2,38.85572993,-104.8626923,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,22.9,74.3,cross_feeder_likely_gis_error
1178562,25634,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,7967678830,2805 KING ST APT A,COLO SPGS,38.85551091,-104.8621743,13FV-1,-104.8621743,38.85551091,38.855539,-104.862114,6.1,False,PD10648,PD010648,13FV-1,UG Transformer Bank,CKSA-1,38.85542165,-104.8623211,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,16.1,47.2,cross_feeder_likely_gis_error
1178563,25634,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,7933518529,2805 KING ST APT C,COLO SPGS,38.85546324,-104.8621995,13FV-1,-104.8621995,38.85546324,38.855539,-104.862114,11.2,False,PD10648,PD010648,13FV-1,UG Transformer Bank,CKSA-1,38.85542165,-104.8623211,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,11.5,44.4,cross_feeder_likely_gis_error
1138464,25630,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,46619675,2809 KING ST APT D,COLO SPGS,38.85565318,-104.862339,13FV-1,-104.862339,38.85565318,38.855707,-104.862339,6.0,False,PD10649,PD010649,13FV-1,UG Transformer Bank,CKSA-2,38.85572993,-104.8626923,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,31.8,68.4,cross_feeder_likely_gis_error
1178560,25634,2309,31601,15,15,5,5,0.3333,0.0,1.0,14,3,3,1.0,6184027205,2805 KING ST APT B,COLO SPGS,38.85549032,-104.8621865,13FV-1,-104.8621865,38.85549032,38.855539,-104.862114,8.3,False,PD10648,PD010648,13FV-1,UG Transformer Bank,CKSA-1,38.85542165,-104.8623211,50,OH24252,OH024252,13Y-1,OH Transformer Bank,,38.85516162,-104.8618641,15,13.9,46.0,cross_feeder_likely_gis_error
1059855,375964,375296,4085,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,9106387344,6257 ARMDALE HTS,COLO SPGS,38.92539471,-104.6573731,12FR-32,-104.6573731,38.92539471,38.925388,-104.657363,1.1,False,PD106084,PD106084,12FR-32,UG Transformer Bank,RBLR-511,38.92544661,-104.6575095,25,PD105933,PD105933,12FR-32,UG Transformer Bank,RBLR-486,38.92366011,-104.658108,25,13.1,203.1,same_feeder_ambiguous
1013119,375964,375296,4085,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,1802781860,,,38.92565115,-104.6573554,12FR-32,-104.6573554,38.92565115,38.925589,-104.657346,7.0,False,PD106084,PD106084,12FR-32,UG Transformer Bank,RBLR-511,38.92544661,-104.6575095,25,PD105933,PD105933,12FR-32,UG Transformer Bank,RBLR-486,38.92366011,-104.658108,25,26.4,230.8,same_feeder_ambiguous
1052741,375964,375296,4085,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,1802781898,6275 ARMDALE HTS,COLO SPGS,38.92559623,-104.6573561,12FR-32,-104.6573561,38.92559623,38.925589,-104.657346,1.2,False,PD106084,PD106084,12FR-32,UG Transformer Bank,RBLR-511,38.92544661,-104.6575095,25,PD105933,PD105933,12FR-32,UG Transformer Bank,RBLR-486,38.92366011,-104.658108,25,21.3,224.9,same_feeder_ambiguous
1059856,375964,375296,4085,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,3144739037,6263 ARMDALE HTS,COLO SPGS,38.92539432,-104.6571223,12FR-32,-104.6571223,38.92539432,38.925387,-104.657112,1.2,False,PD106084,PD106084,12FR-32,UG Transformer Bank,RBLR-511,38.92544661,-104.6575095,25,PD105933,PD105933,12FR-32,UG Transformer Bank,RBLR-486,38.92366011,-104.658108,25,34.0,210.8,same_feeder_ambiguous
1059854,375964,375296,4085,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,1823676241,6269 ARMDALE HTS,COLO SPGS,38.92559019,-104.6571145,12FR-32,-104.6571145,38.92559019,38.925583,-104.657104,1.2,False,PD106084,PD106084,12FR-32,UG Transformer Bank,RBLR-511,38.92544661,-104.6575095,25,PD105933,PD105933,12FR-32,UG Transformer Bank,RBLR-486,38.92366011,-104.658108,25,37.7,231.2,same_feeder_ambiguous
1186700,15996,15968,10000,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,4079712703,2975 ELECTRA DR S,COLO SPGS,38.82292802,-104.8753166,12SP-34,-104.8753166,38.82292802,38.822989,-104.875287,7.2,False,PD11214,PD011214,12SP-34,UG Transformer Bank,RSP-75,38.82333156,-104.8753024,25,PD11202,PD011202,12SP-34,UG Transformer Bank,RSP-78,38.82398135,-104.8717121,25,44.9,333.5,same_feeder_ambiguous
1181261,15996,15968,10000,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,9383984223,2975 ELECTRA DR,COLO SPGS,38.82297667,-104.8753176,12SP-34,-104.8753176,38.82297667,38.823832,-104.874373,125.5,True,PD11214,PD011214,12SP-34,UG Transformer Bank,RSP-75,38.82333156,-104.8753024,25,PD11202,PD011202,12SP-34,UG Transformer Bank,RSP-78,38.82398135,-104.8717121,25,39.5,331.7,same_feeder_ambiguous
1186699,15996,15968,10000,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,3665370412,2984 ELECTRA DR S,COLO SPGS,38.82336609,-104.8757851,12SP-34,-104.8757851,38.82336609,38.823398,-104.875767,3.9,False,PD11214,PD011214,12SP-34,UG Transformer Bank,RSP-75,38.82333156,-104.8753024,25,PD11202,PD011202,12SP-34,UG Transformer Bank,RSP-78,38.82398135,-104.8717121,25,42.0,359.4,same_feeder_ambiguous
1181251,15996,15968,10000,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,5718548229,2959 ELECTRA DR S,COLO SPGS,38.8230075,-104.8747512,12SP-34,-104.8747512,38.8230075,38.823045,-104.874758,4.2,False,PD11214,PD011214,12SP-34,UG Transformer Bank,RSP-75,38.82333156,-104.8753024,25,PD11202,PD011202,12SP-34,UG Transformer Bank,RSP-78,38.82398135,-104.8717121,25,59.8,284.7,same_feeder_ambiguous
1156179,20647,2408,21257,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,659960939,1402 HOWARD AVE,COLO SPGS,38.85175167,-104.7830638,13RI-12,-104.7830638,38.85175167,38.851784,-104.783062,3.6,False,OH13778,OH013778,13RI-12,OH Transformer Bank,,38.85168141,-104.7832708,25,OH11945,OH011945,13RI-12,OH Transformer Bank,,38.85318358,-104.783842,25,19.6,172.9,same_feeder_ambiguous
1155082,20647,2408,21257,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,1969330326,1416 HOWARD AVE,COLO SPGS,38.85230595,-104.7829881,13RI-12,-104.7829881,38.85230595,38.852342,-104.782991,4.0,False,OH13778,OH013778,13RI-12,OH Transformer Bank,,38.85168141,-104.7832708,25,OH11945,OH011945,13RI-12,OH Transformer Bank,,38.85318358,-104.783842,25,73.6,122.4,same_feeder_ambiguous
1156174,20647,2408,21257,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,2573727411,1406 HOWARD AVE,COLO SPGS,38.85189511,-104.7829967,13RI-12,-104.7829967,38.85189511,38.851924,-104.782981,3.5,False,OH13778,OH013778,13RI-12,OH Transformer Bank,,38.85168141,-104.7832708,25,OH11945,OH011945,13RI-12,OH Transformer Bank,,38.85318358,-104.783842,25,33.6,160.9,same_feeder_ambiguous
1156181,20647,2408,21257,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,7717188413,1414 HOWARD AVE,COLO SPGS,38.85216943,-104.7829867,13RI-12,-104.7829867,38.85216943,38.852197,-104.782976,3.2,False,OH13778,OH013778,13RI-12,OH Transformer Bank,,38.85168141,-104.7832708,25,OH11945,OH011945,13RI-12,OH Transformer Bank,,38.85318358,-104.783842,25,59.6,134.9,same_feeder_ambiguous
1155083,20647,2408,21257,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,9943558825,1410 HOWARD AVE,COLO SPGS,38.85203625,-104.782995,13RI-12,-104.782995,38.85203625,38.85206,-104.78298,2.9,False,OH13778,OH013778,13RI-12,OH Transformer Bank,,38.85168141,-104.7832708,25,OH11945,OH011945,13RI-12,OH Transformer Bank,,38.85318358,-104.783842,25,46.1,147.2,same_feeder_ambiguous
1133231,285435,284167,29899,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,4480530766,4185 DOUGLASS WAY,COLO SPGS,38.98842117,-104.8774497,12AS-12,-104.8774497,38.98842117,38.988414,-104.877439,1.2,False,PD102119,PD102119,12AS-12,UG Transformer Bank,RAFDV-103,38.9878086,-104.8780345,25,PD102147,PD102147,12AS-12,UG Transformer Bank,RAFDV-118,38.98836989,-104.8800814,25,84.8,227.5,same_feeder_ambiguous
1133565,285435,284167,29899,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,8883506199,4182 DOUGLASS WAY,COLO SPGS,38.98756386,-104.8779924,12AS-12,-104.8779924,38.98756386,38.987557,-104.877982,1.2,False,PD102119,PD102119,12AS-12,UG Transformer Bank,RAFDV-103,38.9878086,-104.8780345,25,PD102147,PD102147,12AS-12,UG Transformer Bank,RAFDV-118,38.98836989,-104.8800814,25,27.5,201.6,same_feeder_ambiguous
1133562,285435,284167,29899,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,118824670,4180 DOUGLASS WAY,COLO SPGS,38.98808168,-104.8790153,12AS-12,-104.8790153,38.98808168,38.988075,-104.879005,1.2,False,PD102119,PD102119,12AS-12,UG Transformer Bank,RAFDV-103,38.9878086,-104.8780345,25,PD102147,PD102147,12AS-12,UG Transformer Bank,RAFDV-118,38.98836989,-104.8800814,25,90.0,97.6,same_feeder_ambiguous
1133564,285435,284167,29899,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,7719207021,4184 DOUGLASS WAY,COLO SPGS,38.98815898,-104.878162,12AS-12,-104.878162,38.98815898,38.988152,-104.878151,1.2,False,PD102119,PD102119,12AS-12,UG Transformer Bank,RAFDV-103,38.9878086,-104.8780345,25,PD102147,PD102147,12AS-12,UG Transformer Bank,RAFDV-118,38.98836989,-104.8800814,25,40.5,167.5,same_feeder_ambiguous
1167370,159365,159361,36356,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,736776960,511 MOUNTAIN PASS VW,COLO SPGS,38.75568167,-104.8362927,12JL-2,-104.8362927,38.75568167,38.755673,-104.836282,1.3,False,PD22017,PD022017,12JL-2,UG Transformer Bank,RBBP-101,38.75574108,-104.8367387,25,PD22022,PD022022,12JL-2,UG Transformer Bank,RBBP-107,38.75577855,-104.83838,25,39.2,181.3,same_feeder_ambiguous
1185294,159365,159361,36356,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,8204400762,523 MOUNTAIN PASS VW,COLO SPGS,38.75545568,-104.8364061,12JL-2,-104.8364061,38.75545568,38.755473,-104.836623,18.9,False,PD22017,PD022017,12JL-2,UG Transformer Bank,RBBP-101,38.75574108,-104.8367387,25,PD22022,PD022022,12JL-2,UG Transformer Bank,RBBP-107,38.75577855,-104.83838,25,42.9,174.9,same_feeder_ambiguous
1185504,159365,159361,36356,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,4355747581,522 MOUNTAIN PASS VW,COLO SPGS,38.75576254,-104.8372723,12JL-2,-104.8372723,38.75576254,38.755692,-104.837102,16.7,False,PD22017,PD022017,12JL-2,UG Transformer Bank,RBBP-101,38.75574108,-104.8367387,25,PD22022,PD022022,12JL-2,UG Transformer Bank,RBBP-107,38.75577855,-104.83838,25,46.3,96.1,same_feeder_ambiguous
1185502,159365,159361,36356,14,14,4,4,0.2857,0.0,1.0,13,3,3,1.0,6251696793,510 MOUNTAIN PASS VW,COLO SPGS,38.75598854,-104.8370779,12JL-2,-104.8370779,38.75598854,38.755982,-104.837067,1.2,False,PD22017,PD022017,12JL-2,UG Transformer Bank,RBBP-101,38.75574108,-104.8367387,25,PD22022,PD022022,12JL-2,UG Transformer Bank,RBBP-107,38.75577855,-104.83838,25,40.3,115.3,same_feeder_ambiguous
1311755,8549,8504,50239,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,8095606463,6481 MESEDGE LN,COLO SPGS,38.92414383,-104.8260138,12WN-22,-104.8260138,38.92414383,38.924176,-104.826014,3.6,False,UG2332,UG002332,12WN-22,UG Transformer Bank,RGOH-38,38.92421228,-104.8258099,25,UG2331,UG002331,12WN-22,UG Transformer Bank,RGOH-39,38.92463589,-104.8251872,25,19.2,90.0,same_feeder_ambiguous
1311467,8549,8504,50239,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,9901685748,6480 MESEDGE DR,COLO SPGS,38.92443733,-104.8256196,12WN-22,-104.8256196,38.92443733,38.924429,-104.825592,2.6,False,UG2332,UG002332,12WN-22,UG Transformer Bank,RGOH-38,38.92421228,-104.8258099,25,UG2331,UG002331,12WN-22,UG Transformer Bank,RGOH-39,38.92463589,-104.8251872,25,30.0,43.4,same_feeder_ambiguous
1311796,8549,8504,50239,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,9200239515,6469 MESEDGE LN,COLO SPGS,38.92409004,-104.8256623,12WN-22,-104.8256623,38.92409004,38.924124,-104.825697,4.8,False,UG2332,UG002332,12WN-22,UG Transformer Bank,RGOH-38,38.92421228,-104.8258099,25,UG2331,UG002331,12WN-22,UG Transformer Bank,RGOH-39,38.92463589,-104.8251872,25,18.6,73.3,same_feeder_ambiguous
1311797,8549,8504,50239,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,4634411892,6457 MESEDGE LN,COLO SPGS,38.92388553,-104.8254502,12WN-22,-104.8254502,38.92388553,38.923923,-104.825438,4.3,False,UG2332,UG002332,12WN-22,UG Transformer Bank,RGOH-38,38.92421228,-104.8258099,25,UG2331,UG002331,12WN-22,UG Transformer Bank,RGOH-39,38.92463589,-104.8251872,25,47.8,86.5,same_feeder_ambiguous
1312063,8549,8504,50239,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,6140869390,6490 MESEDGE DR,COLO SPGS,38.92449912,-104.8259268,12WN-22,-104.8259268,38.92449912,38.924524,-104.825931,2.8,False,UG2332,UG002332,12WN-22,UG Transformer Bank,RGOH-38,38.92421228,-104.8258099,25,UG2331,UG002331,12WN-22,UG Transformer Bank,RGOH-39,38.92463589,-104.8251872,25,33.5,65.8,same_feeder_ambiguous
1280520,7298,7272,50348,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,9041594799,7775 DELMONICO DR,COLO SPGS,38.93856462,-104.8471782,12WN-24,-104.8471782,38.93856462,38.938595,-104.847177,3.4,False,PD629,PD000629,12WN-24,UG Transformer Bank,RMWE-46,38.938756,-104.8468548,50,PD630,PD000630,12WN-24,UG Transformer Bank,RMWE-47,38.93939866,-104.8478613,25,35.1,110.0,same_feeder_ambiguous
1300485,7298,7272,50348,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,4513293364,7770 DELMONICO DR,COLO SPGS,38.93833098,-104.846612,12WN-24,-104.846612,38.93833098,38.938368,-104.846623,4.2,False,PD629,PD000629,12WN-24,UG Transformer Bank,RMWE-46,38.938756,-104.8468548,50,PD630,PD000630,12WN-24,UG Transformer Bank,RMWE-47,38.93939866,-104.8478613,25,51.7,160.5,same_feeder_ambiguous
1300483,7298,7272,50348,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,4043574567,7760 DELMONICO DR,COLO SPGS,38.93859572,-104.8466656,12WN-24,-104.8466656,38.93859572,38.938636,-104.846653,4.6,False,PD629,PD000629,12WN-24,UG Transformer Bank,RMWE-46,38.938756,-104.8468548,50,PD630,PD000630,12WN-24,UG Transformer Bank,RMWE-47,38.93939866,-104.8478613,25,24.2,136.6,same_feeder_ambiguous
1300482,7298,7272,50348,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,8690796983,7750 DELMONICO DR,COLO SPGS,38.93883057,-104.8466103,12WN-24,-104.8466103,38.93883057,38.938869,-104.846585,4.8,False,PD629,PD000629,12WN-24,UG Transformer Bank,RMWE-46,38.938756,-104.8468548,50,PD630,PD000630,12WN-24,UG Transformer Bank,RMWE-47,38.93939866,-104.8478613,25,22.7,125.3,same_feeder_ambiguous
1280518,7298,7272,50348,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,6637782779,7785 DELMONICO DR,COLO SPGS,38.93832826,-104.8471503,12WN-24,-104.8471503,38.93832826,38.938351,-104.847167,2.9,False,PD629,PD000629,12WN-24,UG Transformer Bank,RMWE-46,38.938756,-104.8468548,50,PD630,PD000630,12WN-24,UG Transformer Bank,RMWE-47,38.93939866,-104.8478613,25,54.0,134.0,same_feeder_ambiguous
1309377,23674,9443,53719,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,8805504832,5760 HARBOR PINES PT,COLO SPGS,38.91488621,-104.8765597,13IP-3,-104.8765597,38.91488621,38.914962,-104.876448,12.8,False,PD10370,PD010370,13IP-3,UG Transformer Bank,RHPP-3,38.91511972,-104.8764505,50,PD10372,PD010372,13IP-3,UG Transformer Bank,RHPP-2,38.91482291,-104.8759945,75,27.6,49.4,same_feeder_ambiguous
1309374,23674,9443,53719,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,489796386,5780 HARBOR PINES PT,COLO SPGS,38.91509044,-104.8767415,13IP-3,-104.8767415,38.91509044,38.915084,-104.876732,1.1,False,PD10370,PD010370,13IP-3,UG Transformer Bank,RHPP-3,38.91511972,-104.8764505,50,PD10372,PD010372,13IP-3,UG Transformer Bank,RHPP-2,38.91482291,-104.8759945,75,25.4,71.1,same_feeder_ambiguous
1307956,23674,9443,53719,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,6451427176,5740 HARBOR PINES PT,COLO SPGS,38.91484387,-104.876262,13IP-3,-104.876262,38.91484387,38.91481,-104.876252,3.9,False,PD10370,PD010370,13IP-3,UG Transformer Bank,RHPP-3,38.91511972,-104.8764505,50,PD10372,PD010372,13IP-3,UG Transformer Bank,RHPP-2,38.91482291,-104.8759945,75,34.7,23.3,same_feeder_ambiguous
1309375,23674,9443,53719,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,3312813834,5770 HARBOR PINES PT,COLO SPGS,38.91496205,-104.8766716,13IP-3,-104.8766716,38.91496205,38.914956,-104.876662,1.1,False,PD10370,PD010370,13IP-3,UG Transformer Bank,RHPP-3,38.91511972,-104.8764505,50,PD10372,PD010372,13IP-3,UG Transformer Bank,RHPP-2,38.91482291,-104.8759945,75,25.9,60.6,same_feeder_ambiguous
1309376,23674,9443,53719,14,14,5,5,0.3571,0.0,1.0,13,3,3,1.0,7906958412,5750 HARBOR PINES PT,COLO SPGS,38.91488796,-104.8764096,13IP-3,-104.8764096,38.91488796,38.91482,-104.87645,8.3,False,PD10370,PD010370,13IP-3,UG Transformer Bank,RHPP-3,38.91511972,-104.8764505,50,PD10372,PD010372,13IP-3,UG Transformer Bank,RHPP-2,38.91482291,-104.8759945,75,26.0,36.6,same_feeder_ambiguous
1311537,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,1772003923,5823 WALSH PT UNIT 202,COLO SPGS,38.91607251,-104.8228072,12WN-22,-104.8228072,38.91607251,38.916146,-104.822549,23.8,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,32.5,127.0,same_feeder_ambiguous
1311336,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,1494186166,5823 WALSH PT UNIT 204,COLO SPGS,38.91612743,-104.8228067,12WN-22,-104.8228067,38.91612743,38.916146,-104.822549,22.4,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,26.4,122.0,same_feeder_ambiguous
1311339,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,198753444,5823 WALSH PT UNIT 207,COLO SPGS,38.9162098,-104.8228059,12WN-22,-104.8228059,38.9162098,38.916146,-104.822549,23.3,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,17.2,114.6,same_feeder_ambiguous
1311522,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,1589529349,5823 WALSH PT UNIT 101,COLO SPGS,38.91607418,-104.8227704,12WN-22,-104.8227704,38.91607418,38.916146,-104.822549,20.8,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,32.4,125.1,same_feeder_ambiguous
1311535,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,3502086764,5823 WALSH PT UNIT 201,COLO SPGS,38.91618401,-104.8227694,12WN-22,-104.8227694,38.91618401,38.916146,-104.822549,19.5,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,20.3,115.0,same_feeder_ambiguous
1311525,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,3427231237,5823 WALSH PT UNIT 206,COLO SPGS,38.91618234,-104.8228062,12WN-22,-104.8228062,38.91618234,38.916146,-104.822549,22.6,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,20.3,117.0,same_feeder_ambiguous
1311341,264966,264965,54327,14,14,7,7,0.5,0.0,1.0,13,3,3,1.0,9867925265,5823 WALSH PT UNIT 107,COLO SPGS,38.91615655,-104.8227696,12WN-22,-104.8227696,38.91615655,38.916146,-104.822549,19.1,False,PD100964,PD100964,12WN-22,UG Transformer Bank,ANPC-1,38.91636469,-104.8228037,100,PD100965,PD100965,12WN-22,UG Transformer Bank,ANPC-2,38.9170168,-104.8219816,100,23.3,117.5,same_feeder_ambiguous
1222981,24735,11632,40907,13,13,5,5,0.3846,0.0,1.0,12,3,3,1.0,5922003067,3010 BRENNER PL,COLO SPGS,38.88781306,-104.7700923,13RI-2,-104.7700923,38.88781306,38.887844,-104.770091,3.4,False,UG7487,UG007487,13RI-2,UG Transformer Bank,RGS-4,38.88750832,-104.7703589,25,UG7503,UG007503,13RI-2,UG Transformer Bank,RGS-10,38.8885303,-104.7693245,25,41.0,103.8,same_feeder_ambiguous
1223026,24735,11632,40907,13,13,5,5,0.3846,0.0,1.0,12,3,3,1.0,7726197835,3003 BRENNER PL,COLO SPGS,38.88749979,-104.7709865,13RI-2,-104.7709865,38.88749979,38.887529,-104.770991,3.3,False,UG7487,UG007487,13RI-2,UG Transformer Bank,RGS-4,38.88750832,-104.7703589,25,UG7503,UG007503,13RI-2,UG Transformer Bank,RGS-10,38.8885303,-104.7693245,25,54.3,183.9,same_feeder_ambiguous
