BADGE,BADGE_ADDRESS,BADGE_CITY,MODEL_BADGE_LAT,MODEL_BADGE_LON,GIS_BADGE_LAT,GIS_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M
1225312,2710 VICKERS DR APT 131,COLO SPGS,38.914631,-104.776,38.91464461,-104.7775497,134.1
1299201,1840 SCHOLAR PT APT 927,COLO SPGS,38.803438,-104.852217,38.80437635,-104.8531879,134.0
1026218,"2755 PONY TRACKS DR, SPKG",COLO SPGS,38.878853,-104.69847,38.87764804,-104.6984754,134.0
1006839,5462 GRANTSVILLE GRV APT 204,COLO SPGS,38.908923,-104.713257,38.90842663,-104.711846,134.0
1150378,"3923 PALMER PARK BLVD, SIGN",COLO SPGS,38.853542,-104.755148,38.85303541,-104.7537439,134.0
1131993,"410 EL MONTE PL, TELMTR",MANITOU,38.85613,-104.904901,38.85659668,-104.9034737,134.0
1133171,"9210 TAXIWAY A, WEATHER STATION NE",COLO SPGS,38.977327,-104.816294,38.97681472,-104.8148929,133.8
1001283,11025 IONA AVE,GN MTN FLS,38.935527,-105.023927,38.93469412,-105.0228245,132.9
1006840,"5462 GRANTSVILLE GRV, HSEMTR",COLO SPGS,38.908923,-104.713257,38.90845689,-104.7118444,132.8
1090909,"4505 S STATE HIGHWAY 115, GATE HOUSE",COLO SPGS,38.764803,-104.803242,38.76362215,-104.8034602,132.7
1226414,2710 VICKERS DR APT 114,COLO SPGS,38.914631,-104.776,38.91468302,-104.7775306,132.6
1132965,"2747 PONY TRACKS DR, PHONE EQUIP",COLO SPGS,38.877922,-104.697059,38.87771754,-104.6985687,132.6
1215972,"3526 VAN TEYLINGEN DR, CV",COLO SPGS,38.882808,-104.763082,38.88245412,-104.7645413,132.3
1002164,9484 MOHAWK TRL,CASCADE,38.919008,-104.996055,38.91943852,-104.9974807,132.3
1045391,4295 BARDOT DR,COLO SPGS,38.958117,-104.747645,38.95694207,-104.7478822,132.2
1186719,"1045 LOWER GOLD CAMP RD, SHOW BARNS",COLO SPGS,38.820598,-104.846344,38.82129338,-104.8475823,132.2
1309736,"2312 WOLFE RANCH RD, SHED",COLO SPGS,38.926485,-104.86877,38.92737603,-104.8697811,132.2
1000882,7225 W US HIGHWAY 24,CASCADE,38.887908,-104.958429,38.88672568,-104.9585691,132.0
1012909,"7013 N CAREFREE CIR, COMTWR",COLO SPGS,38.886199,-104.697935,38.88537575,-104.6968376,131.9
1100308,"1940 S CHELTON RD, HSE H",COLO SPGS,38.804506,-104.752843,38.80333426,-104.7530826,131.9
1006940,"4950 NEW CAR DR, SIGN",COLO SPGS,38.939042,-104.736338,38.93849098,-104.7349905,131.7
1000769,9860 S STATE HIGHWAY 115,COLO SPGS,38.688904,-104.84142,38.68894463,-104.8429331,131.4
1142868,"17 1/2 2ND ST, PHONE EQUIP",COLO SPGS,38.792728,-104.845466,38.79385569,-104.8459139,131.3
1279756,1840 SCHOLAR PT APT 926,COLO SPGS,38.803438,-104.852217,38.80434506,-104.853185,131.2
1279788,1840 SCHOLAR PT APT 912,COLO SPGS,38.803438,-104.852217,38.80437646,-104.8531352,131.2
1130747,2919 FLINTRIDGE SQ,COLO SPGS,38.898715,-104.771518,38.89787532,-104.772581,131.1
1147617,614 1/2 ALEXANDER RD REAR,COLO SPGS,38.841577,-104.78793,38.8415351,-104.7864199,130.9
1270129,2710 VICKERS DR APT 128,COLO SPGS,38.914631,-104.776,38.91463359,-104.7775133,130.9
1281421,"496 PALMER TRL, STORAGE",MANITOU,38.831273,-104.929718,38.8305395,-104.9308983,130.8
1083679,6635 PROUD EAGLE CT,COLO SPGS,38.851346,-104.70379,38.85130858,-104.70228,130.8
1311914,6125 MARK DABLING BLVD OFC,COLO SPGS,38.920604,-104.819935,38.9194315,-104.8200634,130.8
1002726,,,39.001476,-104.779285,39.00054153,-104.7783698,130.6
1001050,11350 BELVIDERE AVE,GN MTN FLS,38.937241,-105.030351,38.93714972,-105.0288455,130.6
1045398,4385 BARDOT DR,COLO SPGS,38.957114,-104.747802,38.95827939,-104.7476702,130.1
1012843,"2325 SINTON RD, COMTWR 2",COLO SPGS,38.865975,-104.83253,38.8648277,-104.8327851,129.5
1268071,2710 VICKERS DR APT 115,COLO SPGS,38.914631,-104.776,38.914672,-104.7774942,129.4
1131842,"2310 WOLFE RANCH RD, ANTENNA",COLO SPGS,38.926485,-104.86877,38.92734102,-104.8697815,129.3
1131132,3100 WOOD AVE LOT M4,COLO SPGS,38.875931,-104.82576,38.87670849,-104.8268714,129.3
1091902,5575 E BIJOU ST,COLO SPGS,38.834191,-104.726572,38.83534219,-104.7267748,129.2
1163953,"2002 COLLEGIATE DR, SPKG",COLO SPGS,38.90359,-104.789585,38.90254039,-104.7902249,129.2
1002007,8655 W US HIGHWAY 24,CASCADE,38.915416,-104.981956,38.91480601,-104.9806865,129.1
1253751,"5003 N ACADEMY BLVD, VMS SIGN",COLO SPGS,38.902966,-104.771166,38.90346343,-104.7725112,128.9
1003565,"226 CHAMBERLIN AVE, CV",COLO SPGS,38.781585,-104.794443,38.78274392,-104.7944743,128.9
1142833,"1802 NORTHVIEW DR, SPKG",COLO SPGS,38.857546,-104.780581,38.85839613,-104.7795699,128.8
1133164,"1044 JACKS VALLEY RD, BCT MOVIE SCREEN",COLO SPGS,39.037165,-104.859234,39.03797283,-104.8603019,128.7
1100293,1940 S CHELTON RD APT H237,COLO SPGS,38.804506,-104.752843,38.80336388,-104.753067,128.5
1279724,1840 SCHOLAR PT APT 913,COLO SPGS,38.803438,-104.852217,38.80434566,-104.8531322,128.4
1297544,"825 ALLEGHENY DR, SPKG",COLO SPGS,38.930457,-104.845522,38.93158868,-104.8452266,128.4
1040839,"6225 PRAIRIE HILLS VW, G5",COLO SPGS,38.910613,-104.713151,38.91050459,-104.7116733,128.4
1279743,1840 SCHOLAR PT APT 925,COLO SPGS,38.803438,-104.852217,38.80431376,-104.853182,128.4
1057255,"3905 TECH VW, STLITE",COLO SPGS,38.7754,-104.699429,38.77552768,-104.6979581,128.3
1226492,2710 VICKERS DR APT 127,COLO SPGS,38.914631,-104.776,38.91462258,-104.7774768,127.8
1001018,9260 UTE RD,CASCADE,38.918533,-104.992008,38.91771132,-104.9909805,127.5
1170521,2919 FLINTRIDGE PL,COLO SPGS,38.897882,-104.772569,38.89870132,-104.7715396,127.4
1045402,4395 BARDOT DR,COLO SPGS,38.956973,-104.747866,38.95810662,-104.7476638,127.3
1091246,"205 N MURRAY BLVD, LIGHTS 258",COLO SPGS,38.835626,-104.74297,38.83530866,-104.7415587,127.2
1001002,9660 CHIPITA PARK RD,CASCADE,38.926465,-105.00297,38.92635289,-105.0015098,126.9
1015420,"5454 PIKES PEAK HWY, PITS",COLO SPGS,38.922696,-105.034765,38.92227633,-105.0361287,126.9
1152914,"301 LOOMIS AVE, CV",COLO SPGS,38.773333,-104.795594,38.77391342,-104.7943345,126.8
1000741,8991 ROCK CREEK LN,COLO SPGS,38.702342,-104.836949,38.70125481,-104.8365129,126.7
1133163,1044 JACKS VALLEY RD,COLO SPGS,39.037165,-104.859234,39.03794538,-104.8603022,126.7
1068112,"3796 ROYAL PINE DR, SPKG",COLO SPGS,38.978676,-104.757661,38.97777019,-104.7567738,126.6
1059099,"7225 W US HIGHWAY 24, COMTWR",CASCADE,38.887908,-104.958429,38.8867928,-104.9587189,126.5
1133357,1889 N ACADEMY BLVD,COLO SPGS,38.859791,-104.755062,38.85946727,-104.7536634,126.3
1265277,"624 W GARDEN OF THE GODS RD, TRF SG",COLO SPGS,38.896905,-104.835919,38.89687583,-104.8373777,126.3
1226417,2710 VICKERS DR APT 116,COLO SPGS,38.914631,-104.776,38.91466099,-104.7774578,126.2
1090011,"6225 E PLATTE AVE, E HSE",COLO SPGS,38.838327,-104.712652,38.83866291,-104.7112599,126.2
1126946,3100 WOOD AVE LOT M3,COLO SPGS,38.875857,-104.825759,38.87665964,-104.8267905,126.2
1001814,"5450 PIKES PEAK TOLL RD, TLR #9",MANITOU,38.924543,-105.023167,38.92477478,-105.0245936,126.1
1175017,"2700 ROBINSON ST, NE E+G",COLO SPGS,38.845617,-104.870345,38.84643686,-104.8693392,126.1
1012807,7355 W US HIGHWAY 24,CASCADE,38.887926,-104.958703,38.88679332,-104.9587543,126.0
1143380,14 AUDUBON DR,COLO SPGS,38.8303,-104.761841,38.83143113,-104.7618949,125.9
1068458,"13676 STATE HIGHWAY 83, SIGN",COLO SPGS,39.029464,-104.778334,39.03057883,-104.7780887,125.8
1149505,3710 ASTROZON BLVD,COLO SPGS,38.795732,-104.760503,38.79466338,-104.760025,125.8
1279786,1840 SCHOLAR PT APT 924,COLO SPGS,38.803438,-104.852217,38.80428247,-104.853179,125.6
1226256,"1664 CHAPEL HILLS DR, POOL EQUIP",COLO SPGS,38.949408,-104.791433,38.94903613,-104.790062,125.6
1279753,1840 SCHOLAR PT APT 914,COLO SPGS,38.803438,-104.852217,38.80431485,-104.8531293,125.5
1181261,2975 ELECTRA DR,COLO SPGS,38.823832,-104.874373,38.82297667,-104.8753176,125.5
1136174,1592 TURNER RD,COLO SPGS,38.94341,-104.796314,38.94409812,-104.7951685,125.2
1179078,"1000 FONTMORE RD, GATE HOUSE",COLO SPGS,38.86573,-104.86469,38.86667754,-104.8639085,125.2
1281178,"2850 CANON AVE, PRKLTE",MANITOU,38.87189,-104.922723,38.87291672,-104.9221318,125.1
1125302,2815 N CHESTNUT ST,COLO SPGS,38.873202,-104.835357,38.87430007,-104.8356679,125.0
1100307,1940 S CHELTON RD APT H238,COLO SPGS,38.804506,-104.752843,38.8033935,-104.7530514,125.0
1281177,"2850 CANON AVE, PRKING",MANITOU,38.871891,-104.922805,38.87291713,-104.9222142,125.0
1270130,2710 VICKERS DR APT 126,COLO SPGS,38.914631,-104.776,38.91461156,-104.7774404,124.6
1132012,"8133 SECURITY DR, MAG CHLORIDE TANKS",USAFA,38.955475,-104.828214,38.95482706,-104.829389,124.6
1000880,"7353 W US HIGHWAY 24, COMTWR",CASCADE,38.887908,-104.958641,38.8867952,-104.9587884,124.4
1133172,"9228 AIRFIELD ACCESS RD, N WEATHER STATION",USAFA,38.9764,-104.818964,38.97694835,-104.8202183,124.4
1000684,10410 S STATE HIGHWAY 115 LOT 22,COLO SPGS,38.680625,-104.851071,38.68003631,-104.8498599,123.8
1001051,11255 BELVIDERE AVE,GN MTN FLS,38.936624,-105.02988,38.93595467,-105.0287377,123.7
1265273,"155 W ROCKRIMMON BLVD, TRF SG",COLO SPGS,38.929118,-104.829406,38.92844618,-104.8305456,123.7
1115718,1708 SAWYER WAY BLDG 14,COLO SPGS,38.858237,-104.746373,38.85751465,-104.7452898,123.5
1008527,"5461 GRANTSVILLE GRV, HSEMTR",COLO SPGS,38.908923,-104.713257,38.90801211,-104.712449,123.1
1005904,11120 CALLE CORVO UNIT B,COLO SPGS,38.668698,-104.864458,38.66914018,-104.8657583,123.1
1127955,"3531 EARLY SUN DR, SPKG",COLO SPGS,38.819878,-104.761174,38.81962354,-104.7625565,123.1
1268073,2710 VICKERS DR APT 117,COLO SPGS,38.914631,-104.776,38.91464997,-104.7774214,123.0
1279785,1840 SCHOLAR PT APT 923,COLO SPGS,38.803438,-104.852217,38.80425117,-104.8531761,122.8
1279742,1840 SCHOLAR PT APT 915,COLO SPGS,38.803438,-104.852217,38.80428405,-104.8531264,122.7
1279422,1510 NORTHFIELD RD,COLO SPGS,38.954055,-104.854983,38.95295475,-104.8549961,122.3
1196136,2914 FLINTRIDGE SQ,COLO SPGS,38.899201,-104.771231,38.89847267,-104.7722907,122.3
1286173,"1855 PRESIDENTIAL HTS, HSEMTR",COLO SPGS,38.803759,-104.853841,38.80374204,-104.8524371,121.7
1031967,"4361 INTEGRITY CENTER PT, SIGN",COLO SPGS,38.894863,-104.721528,38.89482054,-104.7201239,121.6
1100309,1940 S CHELTON RD APT H239,COLO SPGS,38.804506,-104.752843,38.80342313,-104.7530358,121.6
1225310,2710 VICKERS DR APT 125,COLO SPGS,38.914631,-104.776,38.91460055,-104.777404,121.5
1196134,2918 FLINTRIDGE SQ,COLO SPGS,38.898947,-104.771215,38.89825879,-104.7723039,121.4
1011409,"8232 N POWERS BLVD, VMS SIGN",COLO SPGS,38.950738,-104.721397,38.94972037,-104.7208925,121.3
1281593,"8238 N ACADEMY BLVD, STLITE",USAFA,38.954517,-104.809541,38.95355891,-104.8088733,121.2
1180216,"5122 LYDA LN, LIGHTS",COLO SPGS,38.884896,-104.867585,38.88381346,-104.8674332,121.1
1090007,6001 E PLATTE AVE,COLO SPGS,38.83842,-104.714926,38.83884508,-104.71364,121.0
1276175,1855 PRESIDENTIAL HTS APT 1002,COLO SPGS,38.803759,-104.853841,38.80371309,-104.8524494,120.7
1055691,"9390 N POWERS BLVD, TRF SG",COLO SPGS,38.967812,-104.742543,38.96884261,-104.7421049,120.7
1187100,"700 CONEJOS ST, GRDHSE",COLO SPGS,38.825823,-104.832264,38.824907,-104.83152,120.5
1170518,2918 FLINTRIDGE PL,COLO SPGS,38.898261,-104.772303,38.8989341,-104.7712126,120.4
1005658,5461 GRANTSVILLE GRV APT 202,COLO SPGS,38.908923,-104.713257,38.90803922,-104.7124521,120.4
1186597,914 MOTOR CITY DR STE G2,COLO SPGS,38.820571,-104.83878,38.82130712,-104.839797,120.3
1123273,3100 WOOD AVE LOT M5,COLO SPGS,38.875994,-104.825738,38.87665987,-104.8268299,120.1
1279787,1840 SCHOLAR PT APT 922,COLO SPGS,38.803438,-104.852217,38.80421988,-104.8531731,120.1
1079094,"5210 S US HIGHWAY 85-87, SHED",COLO SPGS,38.75501,-104.749465,38.75606054,-104.7497855,120.1
1126236,3100 WOOD AVE LOT M2,COLO SPGS,38.875801,-104.82579,38.87670424,-104.826548,120.0
1279755,1840 SCHOLAR PT APT 916,COLO SPGS,38.803438,-104.852217,38.80425324,-104.8531235,119.9
1071140,"700 RAILSCAPE VW, CONST TRLR",COLO SPGS,39.024723,-104.814429,39.02580041,-104.814429,119.8
1226490,2710 VICKERS DR APT 118,COLO SPGS,38.914631,-104.776,38.91463896,-104.777385,119.8
1276173,1855 PRESIDENTIAL HTS APT 1004,COLO SPGS,38.803759,-104.853841,38.80368413,-104.8524616,119.8
1145311,"5640 E PIKES PEAK AVE, CONST YARD",COLO SPGS,38.831787,-104.724925,38.83082922,-104.724294,119.7
1298422,505 HIDDEN VALLEY RD,COLO SPGS,38.944065,-104.83662,38.94513829,-104.8367188,119.6
1267286,"1804 SOUTHGATE RD, SIGN",COLO SPGS,38.805707,-104.821923,38.80470088,-104.8214365,119.6
1170517,2914 FLINTRIDGE PL,COLO SPGS,38.898484,-104.772286,38.89919314,-104.7712505,119.4
1006317,"5338 PALOMINO RANCH PT, GARAGES",COLO SPGS,38.909353,-104.714462,38.90830073,-104.7141951,119.3
1276172,1855 PRESIDENTIAL HTS APT 1006,COLO SPGS,38.803759,-104.853841,38.80365517,-104.8524739,119.0
1006331,5461 GRANTSVILLE GRV APT 102,COLO SPGS,38.908923,-104.713257,38.90803851,-104.712487,118.8
1226415,2710 VICKERS DR APT 124,COLO SPGS,38.914631,-104.776,38.91458954,-104.7773676,118.4
1006333,5461 GRANTSVILLE GRV APT 104,COLO SPGS,38.908923,-104.713257,38.90806312,-104.7124508,118.4
1005850,"2396 PASEO CORTO, WELL",COLO SPGS,38.657352,-104.872475,38.65765225,-104.8711683,118.3
1276176,1855 PRESIDENTIAL HTS APT 1008,COLO SPGS,38.803759,-104.853841,38.80362622,-104.8524862,118.3
1164827,"221 S HANCOCK AVE, SOCFLD",COLO SPGS,38.829433,-104.803031,38.8303927,-104.8036167,118.2
1077230,255 S 8TH ST,COLO SPGS,38.831182,-104.838726,38.83158459,-104.8399894,118.2
1006314,"5346 PALOMINO RANCH PT, GARAGES",COLO SPGS,38.909211,-104.713989,38.90816701,-104.7142416,118.1
1100299,1940 S CHELTON RD APT H240,COLO SPGS,38.804506,-104.752843,38.80345275,-104.7530203,118.1
1163965,"823 N 17TH ST, PHONE EQUIP",COLO SPGS,38.850505,-104.847239,38.84963757,-104.8464531,118.0
1297576,"7332 WINDING OAKS DR, CV",COLO SPGS,38.939519,-104.829208,38.94057139,-104.8293708,117.9
1276186,1855 PRESIDENTIAL HTS APT 1011,COLO SPGS,38.803759,-104.853841,38.80359726,-104.8524985,117.7
1055946,"4909 TURQUOISE DR, CV",COLO SPGS,38.902833,-104.741027,38.9017823,-104.7411778,117.6
1196277,2915 FLINTRIDGE SQ,COLO SPGS,38.898822,-104.771777,38.89804941,-104.772702,117.4
1279741,1840 SCHOLAR PT APT 921,COLO SPGS,38.803438,-104.852217,38.80418858,-104.8531702,117.4
1030383,"7795 HAVENWOOD DR, SPKG",COLO SPGS,38.945501,-104.74535,38.94449458,-104.7457562,117.3
1269695,6070 LITTLE JOHNNY DR,COLO SPGS,38.918517,-104.778914,38.9190806,-104.7800607,117.3
1276227,1855 PRESIDENTIAL HTS APT 1012,COLO SPGS,38.803759,-104.853841,38.8035683,-104.8525108,117.2
1279722,1840 SCHOLAR PT APT 917,COLO SPGS,38.803438,-104.852217,38.80422243,-104.8531206,117.2
1111499,1152 POTTER DR APT A,COLO SPGS,38.848792,-104.754587,38.84871848,-104.7532415,116.8
1276188,1855 PRESIDENTIAL HTS APT 1014,COLO SPGS,38.803759,-104.853841,38.80353935,-104.852523,116.8
1005065,5461 GRANTSVILLE GRV APT 101,COLO SPGS,38.908923,-104.713257,38.90806253,-104.7124824,116.8
1226416,2710 VICKERS DR APT 121,COLO SPGS,38.914631,-104.776,38.91462795,-104.7773486,116.7
1111496,1152 POTTER DR APT B,COLO SPGS,38.848792,-104.754587,38.84874348,-104.7532423,116.6
1276174,1855 PRESIDENTIAL HTS APT 1016,COLO SPGS,38.803759,-104.853841,38.80351039,-104.8525353,116.5
1276264,1855 PRESIDENTIAL HTS APT 1028,COLO SPGS,38.803759,-104.853841,38.80372895,-104.8524981,116.4
1006332,5461 GRANTSVILLE GRV APT 201,COLO SPGS,38.908923,-104.713257,38.90808572,-104.7124507,116.3
1276263,1855 PRESIDENTIAL HTS APT 1017,COLO SPGS,38.803759,-104.853841,38.80348144,-104.8525476,116.3
1000734,"740 ROCK CREEK CANYON RD, SITE 198",COLO SPGS,38.706478,-104.837149,38.70572758,-104.8362184,116.1
1123205,3100 WOOD AVE LOT I9,COLO SPGS,38.876559,-104.825245,38.87575516,-104.8260954,115.8
1011930,2424 LITTLE TURKEY CREEK RD,COLO SPGS,38.653562,-104.872207,38.65366163,-104.8708805,115.7
1276171,1855 PRESIDENTIAL HTS APT 1027,COLO SPGS,38.803759,-104.853841,38.80369963,-104.8525105,115.5
1013075,406 EL MONTE PL,MANITOU,38.856331,-104.904819,38.85660396,-104.9035326,115.5
1031783,7155 LEXINGTON DR BLDG 7,COLO SPGS,38.936667,-104.76082,38.93638502,-104.7595363,115.4
1270127,2710 VICKERS DR APT 123,COLO SPGS,38.914631,-104.776,38.91457852,-104.7773312,115.3
1280607,402 MANITOU AVE BLDG 5,MANITOU,38.857631,-104.903408,38.85862924,-104.903754,115.0
1306398,1810 STARDUST DR,COLO SPGS,38.808488,-104.856702,38.80756707,-104.8573015,114.8
1005660,5461 GRANTSVILLE GRV APT 204,COLO SPGS,38.908923,-104.713257,38.90808643,-104.7124803,114.8
1100281,1940 S CHELTON RD APT H241,COLO SPGS,38.804506,-104.752843,38.80348237,-104.7530047,114.7
1208954,4945 MARK DABLING BLVD LOT 106,COLO SPGS,38.901226,-104.823676,38.90021402,-104.8239286,114.6
1133609,"9042 STADIUM BLVD, GUARD SHACK",COLO SPGS,38.993324,-104.834342,38.99244776,-104.8350392,114.6
1276262,1855 PRESIDENTIAL HTS APT 1026,COLO SPGS,38.803759,-104.853841,38.80367032,-104.852523,114.6
1279754,1840 SCHOLAR PT APT 918,COLO SPGS,38.803438,-104.852217,38.80419163,-104.8531177,114.5
1107846,"3002 S ACADEMY BLVD, TRF SG",COLO SPGS,38.789151,-104.757323,38.78884619,-104.758584,114.4
1299608,"96 MARLAND RD S, TELMTR",COLO SPGS,38.777609,-104.844139,38.77690101,-104.8450963,114.4
1006330,5461 GRANTSVILLE GRV APT 103,COLO SPGS,38.908923,-104.713257,38.90810908,-104.7124506,114.3
1273451,"6490 VICKERS DR, SPKG E",COLO SPGS,38.922681,-104.749193,38.92347762,-104.7483582,114.3
1044566,"8145 RANGEWOOD DR, SPKG",COLO SPGS,38.948625,-104.752217,38.94955146,-104.75165,114.1
1276185,1855 PRESIDENTIAL HTS APT 1025,COLO SPGS,38.803759,-104.853841,38.803641,-104.8525354,113.9
1111497,1152 POTTER DR APT D,COLO SPGS,38.848792,-104.754587,38.84871817,-104.7532746,113.9
1111498,1152 POTTER DR APT C,COLO SPGS,38.848792,-104.754587,38.84874312,-104.7532749,113.8
1278655,"4344 PURSUIT HTS, HSEMTR",COLO SPGS,38.770388,-104.785591,38.77141065,-104.7855911,113.7
1196275,2910 FLINTRIDGE SQ,COLO SPGS,38.899411,-104.771299,38.89869376,-104.772235,113.7
1120950,"4 CRESTA RD, TRF SG",COLO SPGS,38.799345,-104.85191,38.79832727,-104.851786,113.7
1268074,2710 VICKERS DR APT 122,COLO SPGS,38.914631,-104.776,38.91461693,-104.7773121,113.5
1133030,"9388 GRAND CORDERA PKWY, PHONE EQUIP",COLO SPGS,38.965977,-104.737524,38.9669512,-104.7371332,113.5
1205564,"2020 PATRICIAN WAY, SPKGDM",COLO SPGS,38.860874,-104.777532,38.86074238,-104.7788311,113.4
1136142,"319 N CIRCLE DR, CELLSITE",COLO SPGS,38.836541,-104.775785,38.83552165,-104.7757562,113.4
1276225,1855 PRESIDENTIAL HTS APT 1024,COLO SPGS,38.803759,-104.853841,38.80361168,-104.8525478,113.3
1120945,"8061 LEXINGTON DR, TRF SG",COLO SPGS,38.947981,-104.769015,38.94884759,-104.769697,113.0
1069779,13018 CUPCAKE HTS,COLO SPGS,39.019822,-104.785754,39.01886012,-104.7861673,112.8
1057989,8422 CROOKED BRANCH LN,COLO SPGS,38.93109,-104.667848,38.93022344,-104.668525,112.8
1276226,1855 PRESIDENTIAL HTS APT 1023,COLO SPGS,38.803759,-104.853841,38.80358236,-104.8525603,112.7
1005661,5461 GRANTSVILLE GRV APT 203,COLO SPGS,38.908923,-104.713257,38.90811028,-104.7124799,112.6
1057739,7311 RIM BLUFF LN,COLO SPGS,38.93416,-104.662094,38.93422294,-104.6607975,112.4
1001139,5525 KULSA RD,CASCADE,38.913144,-104.986251,38.91288422,-104.9849969,112.3
1276187,1855 PRESIDENTIAL HTS APT 1022,COLO SPGS,38.803759,-104.853841,38.80355304,-104.8525727,112.3
1175536,1490 FARNHAM PT APT 205,COLO SPGS,38.873533,-104.854211,38.87253114,-104.8543754,112.3
1132917,"2113 E LA SALLE ST, COMTWR B",COLO SPGS,38.858102,-104.790473,38.8591074,-104.7905846,112.2
1175538,1490 FARNHAM PT APT 202,COLO SPGS,38.873533,-104.854211,38.87253167,-104.8543456,112.0
1276261,1855 PRESIDENTIAL HTS APT 1021,COLO SPGS,38.803759,-104.853841,38.80352373,-104.8525851,111.9
1114533,"3787 BRADLEY RD, E MTR",COLO SPGS,38.769944,-104.759214,38.76985522,-104.7604989,111.8
1276228,1855 PRESIDENTIAL HTS APT 1018,COLO SPGS,38.803759,-104.853841,38.80349441,-104.8525976,111.7
1175537,1490 FARNHAM PT APT 201,COLO SPGS,38.873533,-104.854211,38.87253029,-104.8542887,111.7
1180549,1490 FARNHAM PT APT 103,COLO SPGS,38.873533,-104.854211,38.87253219,-104.8543174,111.7
1072470,"454 S MARKSHEFFEL RD, EAST WTR MAIN",COLO SPGS,38.825634,-104.683314,38.82465488,-104.6830312,111.6
1190922,1490 FARNHAM PT APT 104,COLO SPGS,38.873533,-104.854211,38.87253032,-104.854253,111.6
1188099,1490 FARNHAM PT APT 207,COLO SPGS,38.873533,-104.854211,38.87252957,-104.8542219,111.6
1100279,1940 S CHELTON RD APT H142,COLO SPGS,38.804506,-104.752843,38.80351649,-104.7530596,111.6
1009440,5470 E PIKES PEAK AVE,COLO SPGS,38.83139,-104.729937,38.8304689,-104.7304462,111.5
1113805,1940 S CHELTON RD APT H242,COLO SPGS,38.804506,-104.752843,38.803512,-104.7529891,111.3
1031920,"7690 CONTRAILS DR, SPKG",COLO SPGS,38.950955,-104.744782,38.95177904,-104.7440581,111.0
1155051,"1132 E COSTILLA ST, RSTRMS",COLO SPGS,38.827889,-104.802278,38.82867429,-104.8014882,110.9
1169764,"456 W FONTANERO ST, BLDG 441A",COLO SPGS,38.866355,-104.830092,38.86540845,-104.82969,110.9
1276015,"2980 EVANS AVE, RESTROOMS",COLO SPGS,38.790054,-104.864748,38.78924909,-104.8655029,110.9
1068096,"10203 PINEDALE DR, SPKG",COLO SPGS,38.978132,-104.75758,38.97881633,-104.7585125,110.8
1142978,"4658 NORTHPARK DR, PHONE EQUIP",COLO SPGS,38.899345,-104.828276,38.89926754,-104.8270041,110.4
1000512,"3635 INTERSTATE 25, CAMERA",COLO SPGS,38.784823,-104.789068,38.78405701,-104.7882612,110.2
1265933,"4047 DUBLIN BLVD, PHONE EQUIP",COLO SPGS,38.927494,-104.751109,38.92709715,-104.7522745,110.1
1073246,"1490 FARNHAM PT, HSEMTR",COLO SPGS,38.873533,-104.854211,38.87255771,-104.8544067,109.8
1007663,4320 HAGERMAN AVE,CASCADE,38.896797,-104.9694,38.8959446,-104.9687596,109.8
1136293,"1706 CHAPEL HILLS DR, PHONE EQUIP",COLO SPGS,38.947513,-104.791429,38.94654559,-104.7911809,109.7
1225010,"7070 MONTARBOR DR, SPKGDM",COLO SPGS,38.928566,-104.757874,38.92762326,-104.7575036,109.6
1175387,1490 FARNHAM PT APT 204,COLO SPGS,38.873533,-104.854211,38.8725562,-104.8543768,109.6
1281144,2915 FLINTRIDGE PL,COLO SPGS,38.898079,-104.772674,38.89880674,-104.7718191,109.6
1156147,3710 EARLY SUN DR,COLO SPGS,38.820612,-104.758969,38.82013189,-104.7600739,109.6
1163443,"80 NORTH GATE BLVD, RAMP MTR",COLO SPGS,39.028338,-104.831331,39.02870693,-104.8325079,109.6
1289071,1940 DIPLOMAT VW APT 1618,COLO SPGS,38.803806,-104.853134,38.80472546,-104.8535852,109.5
1165429,1415 E PIKES PEAK AVE,COLO SPGS,38.830063,-104.800126,38.82999485,-104.7988669,109.3
1272202,4810 NEEPER VALLEY RD,MANITOU,38.835454,-104.915725,38.83611744,-104.9147936,109.3
1055947,"4950 WILLOWBROOK RD, SPKG",COLO SPGS,38.904295,-104.728158,38.90331651,-104.7282763,109.3
1180534,1490 FARNHAM PT APT 102,COLO SPGS,38.873533,-104.854211,38.87255677,-104.8543457,109.2
1165386,1415 E PIKES PEAK AVE,COLO SPGS,38.830063,-104.800126,38.83002002,-104.7988667,109.2
1165387,1415 E PIKES PEAK AVE,COLO SPGS,38.830063,-104.800126,38.83004604,-104.7988664,109.1
1013048,"1830 1/2 S NEVADA AVE, TRF SG",COLO SPGS,38.805965,-104.821586,38.80657526,-104.8225715,109.1
1188101,1490 FARNHAM PT APT 208,COLO SPGS,38.873533,-104.854211,38.87255318,-104.8542241,109.0
1175386,1490 FARNHAM PT APT 206,COLO SPGS,38.873533,-104.854211,38.872555,-104.8542885,109.0
1138228,4070 BRADLEY RD,COLO SPGS,38.771371,-104.752526,38.7703919,-104.7525886,109.0
1175384,1490 FARNHAM PT APT 101,COLO SPGS,38.873533,-104.854211,38.87255687,-104.8543181,108.9
1095281,,,38.953862,-104.836975,38.95356433,-104.8381751,108.9
1175539,1490 FARNHAM PT APT 203,COLO SPGS,38.873533,-104.854211,38.87255504,-104.8542558,108.8
