BADGE,CURRENT_TRANSFORMER,RECOMMENDED_TRANSFORMER,CLUSTER,CLUSTER_SIZE,MAPPED_PEERS,CURRENT_VOTES,MAJORITY_VOTES,MAJORITY_SHARE,CONFIDENCE_GAP,PEER_STABILITY,PEERS_CONSIDERED,TIMES_RECOMMENDED,BADGE_N_RUNS,RECOMMENDATION_STABILITY,BADGE_SPID,BADGE_ADDRESS,BADGE_CITY,GIS_BADGE_LAT,GIS_BADGE_LON,BADGE_FEEDERID,BADGE_POINT_X,BADGE_POINT_Y,MODEL_BADGE_LAT,MODEL_BADGE_LON,MODEL_VS_GIS_LATLON_DISTANCE_M,LATLON_DISCREPANCY,CURRENT_TX_STRUCTNO,CURRENT_TX_LID,CURRENT_TX_FEEDERID,CURRENT_TX_SUBTYPE,CURRENT_TX_VAULTCD,CURRENT_TX_LAT,CURRENT_TX_LON,CURRENT_TX_KVA,RECOMMENDED_TX_STRUCTNO,RECOMMENDED_TX_LID,RECOMMENDED_TX_FEEDERID,RECOMMENDED_TX_SUBTYPE,RECOMMENDED_TX_VAULTCD,RECOMMENDED_TX_LAT,RECOMMENDED_TX_LON,RECOMMENDED_TX_KVA,DISTANCE_BADGE_TO_CURRENT_M,DISTANCE_BADGE_TO_RECOMMENDED_M,RECOMMENDATION_TYPE
1304250,6182,6158,31091,8,8,2,6,0.75,0.5,0.889,7,9,9,1.0,845347632,2680 NORWICH DR,COLO SPGS,38.95785737,-104.7793249,13CW-3,-104.7793249,38.95785737,38.957888,-104.779318,3.5,False,PD3793,PD003793,13CW-3,UG Transformer Bank,RWAB-29,38.95768149,-104.7796575,25,PD3771,PD003771,13CW-3,UG Transformer Bank,RWAB-30,38.95826246,-104.7795485,25,34.8,49.0,same_feeder_ambiguous
1304253,6182,6158,31091,8,8,2,6,0.75,0.5,0.889,7,9,9,1.0,8660843491,2690 NORWICH DR,COLO SPGS,38.95765166,-104.7792251,13CW-3,-104.7792251,38.95765166,38.957679,-104.779218,3.1,False,PD3793,PD003793,13CW-3,UG Transformer Bank,RWAB-29,38.95768149,-104.7796575,25,PD3771,PD003771,13CW-3,UG Transformer Bank,RWAB-30,38.95826246,-104.7795485,25,37.5,73.4,same_feeder_ambiguous
1267905,9014,8949,2655,6,6,1,4,0.6667,0.5,0.889,5,9,9,1.0,6116893123,6115 LEMONWOOD DR,COLO SPGS,38.91969633,-104.7990337,13CW-10,-104.7990337,38.91969633,38.91973,-104.799032,3.7,False,UG7808,UG007808,13CW-10,UG Transformer Bank,RE-32,38.91937758,-104.7979867,25,UG7811,UG007811,13CW-10,UG Transformer Bank,RE-29,38.92013575,-104.7991765,25,97.3,50.4,same_feeder_ambiguous
1308251,8047,8046,51481,6,6,1,4,0.6667,0.5,0.889,5,9,9,1.0,5004737878,1250 ALLEGHENY DR,COLO SPGS,38.92981363,-104.8510926,12OV-2,-104.8510926,38.92981363,38.929856,-104.851075,5.0,False,UG2092,UG002092,12OV-2,UG Transformer Bank,ROH-40,38.92928851,-104.8521508,25,UG2091,UG002091,12OV-2,UG Transformer Bank,ROH-39,38.92929429,-104.8506805,37.5,108.6,67.9,same_feeder_ambiguous
1308295,22948,8046,51481,6,6,1,4,0.6667,0.5,0.889,5,9,9,1.0,3548746403,1220 ALLEGHENY DR,COLO SPGS,38.92988835,-104.8503094,12OV-2,-104.8503094,38.92988835,38.929902,-104.850294,2.0,False,UG1441,UG001441,12OV-2,UG Transformer Bank,ROH-35,38.93040555,-104.8495327,50,UG2091,UG002091,12OV-2,UG Transformer Bank,ROH-39,38.92929429,-104.8506805,37.5,88.4,73.4,same_feeder_ambiguous
1036968,375008,375007,9449,4,4,1,3,0.75,0.5,0.889,3,9,9,1.0,600997720,11035 CRISP AIR DR,COLO SPGS,38.9918257,-104.7692769,12KC-12,-104.7692769,38.9918257,38.991819,-104.769266,1.2,False,PD105908,PD105908,12KC-12,UG Transformer Bank,RNF7-34,38.99155445,-104.7693021,25,PD105907,PD105907,12KC-12,UG Transformer Bank,RNF7-33,38.99235952,-104.7700115,50,30.2,86.9,same_feeder_ambiguous
1300113,7980,7968,50096,4,4,1,3,0.75,0.5,0.889,3,9,9,1.0,4044462447,1140 ALLEGHENY DR,COLO SPGS,38.93016468,-104.8485206,12OV-2,-104.8485206,38.93016468,38.930158,-104.84851,1.2,False,UG1442,UG001442,12OV-2,UG Transformer Bank,ROH-34,38.92992744,-104.8490149,25,UG1443,UG001443,12WN-22,UG Transformer Bank,RCOM-69,38.93000778,-104.8480234,15,50.2,46.4,cross_feeder_likely_gis_error
1308562,58,63,51532,4,4,1,3,0.75,0.5,0.889,3,9,9,1.0,1384512468,7616 THUNDERBIRD LN,COLO SPGS,38.94572981,-104.8218152,12WN-24,-104.8218152,38.94572981,38.945828,-104.821939,15.3,False,OH948,OH000948,12WN-24,OH Transformer Bank,,38.94593934,-104.8212602,15,OH949,OH000949,12WN-24,OH Transformer Bank,,38.94520611,-104.8217675,25,53.4,58.4,same_feeder_ambiguous
1143905,14592,25783,24923,11,11,3,8,0.7273,0.4545,0.889,10,9,9,1.0,5985088352,5102 GALLEY RD LOT 311A,COLO SPGS,38.84917908,-104.7341502,13PV-3,-104.7341502,38.84917908,38.849217,-104.734144,4.3,False,UG5050,UG005050,13PV-3,UG Transformer Bank,MCP-24,38.84890526,-104.7340167,25,UG5051,UG005051,13PV-3,UG Transformer Bank,MCP-23,38.84947569,-104.7344078,25,32.6,39.8,same_feeder_ambiguous
1071155,5070,18587,16082,9,9,1,5,0.5556,0.4444,0.889,8,9,9,1.0,5589759184,"5275 YUCATAN DR, CTLVLV",COLO SPGS,38.77455775,-104.729874,13KE-71,-104.729874,38.77455775,38.775506,-104.729943,105.6,True,OH21393,OH021393,13KE-71,OH Transformer Bank,,38.77457349,-104.7304764,15,UG14456,UG014456,13KE-71,UG Transformer Bank,RCVE-13,38.77691366,-104.7278211,25,52.3,316.7,same_feeder_ambiguous
1137105,17305,17328,23421,7,7,2,5,0.7143,0.4286,0.889,6,9,9,1.0,7717767059,4825 ASTROZON BLVD LOT A82,COLO SPGS,38.79797775,-104.7385888,13KE-64,-104.7385888,38.79797775,38.797942,-104.738828,21.1,False,UG15320,UG015320,13KE-64,UG Transformer Bank,MWM-14,38.79817155,-104.7383952,25,UG15321,UG015321,13KE-64,UG Transformer Bank,MWM-13,38.79791789,-104.739374,25,27.3,68.4,same_feeder_ambiguous
1103656,17305,17328,23421,7,7,2,5,0.7143,0.4286,0.889,6,9,9,1.0,9783370797,4825 ASTROZON BLVD LOT A84,COLO SPGS,38.79798413,-104.7387456,13KE-64,-104.7387456,38.79798413,38.797973,-104.739055,26.8,False,UG15320,UG015320,13KE-64,UG Transformer Bank,MWM-14,38.79817155,-104.7383952,25,UG15321,UG015321,13KE-64,UG Transformer Bank,MWM-13,38.79791789,-104.739374,25,36.8,55.0,same_feeder_ambiguous
1305198,5973,5986,50102,7,7,2,5,0.7143,0.4286,0.889,6,9,9,1.0,1844879738,9045 CHETWOOD DR,COLO SPGS,38.96499866,-104.7704888,12KC-11,-104.7704888,38.96499866,38.964939,-104.770444,7.7,False,PD10302,PD010302,12KC-11,UG Transformer Bank,RSFD-113,38.96519528,-104.7712589,15,PD9681,PD009681,12KC-11,UG Transformer Bank,RSFD-104,38.96470211,-104.7703658,25,70.1,34.6,same_feeder_ambiguous
1310692,5973,5986,50102,7,7,2,5,0.7143,0.4286,0.889,6,9,9,1.0,2676883600,9055 CHETWOOD DR,COLO SPGS,38.96510906,-104.7706098,12KC-11,-104.7706098,38.96510906,38.965047,-104.770648,7.7,False,PD10302,PD010302,12KC-11,UG Transformer Bank,RSFD-113,38.96519528,-104.7712589,15,PD9681,PD009681,12KC-11,UG Transformer Bank,RSFD-104,38.96470211,-104.7703658,25,56.9,49.9,same_feeder_ambiguous
1145233,15950,15931,31583,15,15,1,6,0.4,0.3333,0.889,14,9,9,1.0,1680576503,"414 VALLEY HI CIR, SPKG",COLO SPGS,38.8238359,-104.7668111,12EG-2,-104.7668111,38.8238359,38.823797,-104.767038,20.1,False,UG12194,UG012194,12EG-2,UG Transformer Bank,ALS-5,38.82363478,-104.7666371,15,UG12198,UG012198,12EG-2,UG Transformer Bank,ALS-1,38.8242101,-104.7673154,50,27.0,60.3,same_feeder_ambiguous
1297599,364830,5939,17122,6,6,1,3,0.5,0.3333,0.889,5,9,9,1.0,5500985535,"9295 FOREST BLUFFS VW, SPKG",COLO SPGS,38.96604541,-104.7851176,12KC-11,-104.7851176,38.96604541,38.966039,-104.785107,1.2,False,PD105274,PD105274,12KC-11,UG Transformer Bank,CHAB-6,38.96614742,-104.7850809,300,PD11988,PD011988,12KC-11,UG Transformer Bank,CBPK-1,38.96760525,-104.7842287,25,11.8,189.7,same_feeder_ambiguous
1074203,375941,5939,17122,6,6,1,3,0.5,0.3333,0.889,5,9,9,1.0,5465777577,"510 CHAPEL HILLS DR, CELLSITE",COLO SPGS,38.96634858,-104.7844679,12KC-11,-104.7844679,38.96634858,38.966341,-104.784459,1.1,False,PD105551,PD105551,12KC-11,UG Transformer Bank,CZAYO-13,38.96650662,-104.7841654,10,PD11988,PD011988,12KC-11,UG Transformer Bank,CBPK-1,38.96760525,-104.7842287,25,31.5,141.3,same_feeder_ambiguous
1185946,19432,19417,20865,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,5382891191,4875 FARTHING DR,COLO SPGS,38.76155192,-104.8325398,12JL-2,-104.8325398,38.76155192,38.761589,-104.832519,4.5,False,PD12883,PD012883,12JL-2,UG Transformer Bank,RBBP-49,38.76160672,-104.8327592,25,PD12333,PD012333,12JL-2,UG Transformer Bank,RBBP-48,38.76227794,-104.8334563,25,20.0,113.3,same_feeder_ambiguous
1185947,19432,19417,20865,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,6393155875,4855 FARTHING DR,COLO SPGS,38.76176499,-104.8327664,12JL-2,-104.8327664,38.76176499,38.761801,-104.832774,4.1,False,PD12883,PD012883,12JL-2,UG Transformer Bank,RBBP-49,38.76160672,-104.8327592,25,PD12333,PD012333,12JL-2,UG Transformer Bank,RBBP-48,38.76227794,-104.8334563,25,17.6,82.7,same_feeder_ambiguous
1112412,18181,27091,24886,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,5282519861,3280 S ACADEMY BLVD LOT 223,COLO SPGS,38.78457541,-104.7608215,13KE-73,-104.7608215,38.78457541,38.784599,-104.760811,2.8,False,UG13795,UG013795,13KE-73,UG Transformer Bank,MLL-22,38.78460297,-104.7605402,15,UG13793,UG013793,13KE-73,UG Transformer Bank,MLL-20,38.78439134,-104.7606623,25,24.6,24.7,same_feeder_ambiguous
1112415,18181,27091,24886,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,3849997,3280 S ACADEMY BLVD LOT 222,COLO SPGS,38.78446453,-104.7608262,13KE-73,-104.7608262,38.78446453,38.784488,-104.760816,2.8,False,UG13795,UG013795,13KE-73,UG Transformer Bank,MLL-22,38.78460297,-104.7605402,15,UG13793,UG013793,13KE-73,UG Transformer Bank,MLL-20,38.78439134,-104.7606623,25,29.2,16.4,same_feeder_ambiguous
1121076,25230,25251,25722,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,857099795,"3036 WANDERING CT, PHONE EQUIP",COLO SPGS,38.87554694,-104.7383604,13PR-3,-104.7383604,38.87554694,38.87554,-104.73835,1.2,False,UG8316,UG008316,13PR-3,UG Transformer Bank,RT-14,38.87600526,-104.7391335,25,UG8347,UG008347,13PR-3,UG Transformer Bank,RT-13,38.87529174,-104.7386468,25,84.1,37.7,same_feeder_ambiguous
1198758,12596,12588,40035,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,6954254810,6364 GUNSHOT PASS DR,COLO SPGS,38.87857225,-104.7228903,13PR-3,-104.7228903,38.87857225,38.878585,-104.722934,4.0,False,PD4788,PD004788,13PR-3,UG Transformer Bank,RCC-71,38.87886202,-104.72239,25,PD4789,PD004789,13PR-3,UG Transformer Bank,RCC-72,38.87894484,-104.7232616,25,54.0,52.4,same_feeder_ambiguous
1299669,18910,18897,49527,6,6,2,4,0.6667,0.3333,0.889,5,9,9,1.0,4456959039,830 APPIAN CT,COLO SPGS,38.77213431,-104.842605,13BR-2,-104.842605,38.77213431,38.772279,-104.842662,16.8,False,PD10171,PD010171,13BR-2,UG Transformer Bank,RMCT-3,38.77231862,-104.843025,25,PD10172,PD010172,13BR-2,UG Transformer Bank,RMCT-4,38.77250263,-104.8432994,25,41.8,72.8,same_feeder_ambiguous
1297489,23703,9474,12591,3,3,1,2,0.6667,0.3333,0.889,2,9,9,1.0,1934122195,"5785 DELMONICO DR, SPKG",COLO SPGS,38.91406984,-104.8231868,12WN-22,-104.8231868,38.91406984,38.914107,-104.823218,4.9,False,PD1531,PD001531,12WN-22,UG Transformer Bank,VFTI-5,38.91409952,-104.8231225,25,PD1539,PD001539,12WN-22,UG Transformer Bank,GSL-65,38.91402852,-104.8246381,25,6.5,125.6,same_feeder_ambiguous
1278045,20317,20315,47501,3,3,1,2,0.6667,0.3333,0.889,2,9,9,1.0,2408082295,11 SPENCER AVE,MANITOU,38.86078261,-104.918088,12HY-1,-104.918088,38.86078261,38.860811,-104.918073,3.4,False,OH45861,OH045861,12HY-1,OH Transformer Bank,,38.86068493,-104.9176212,25,OH45853,OH045853,12HY-1,OH Transformer Bank,,38.86084302,-104.9187793,25,41.9,60.2,same_feeder_ambiguous
1270172,14864,14831,29511,14,14,1,5,0.3571,0.2857,0.889,13,9,9,1.0,612940621,323 SUTHERLAND PL,MANITOU,38.84722817,-104.8945538,13FV-4,-104.8945538,38.84722817,38.847258,-104.89453,3.9,False,UG20859,UG020859,13FV-4,UG Transformer Bank,RCH-39,38.84687683,-104.894464,25,UG21993,UG021993,13FV-4,UG Transformer Bank,RCH-46,38.84730326,-104.8941189,50,39.8,38.6,same_feeder_ambiguous
1090791,12910,12920,20352,11,11,3,6,0.5455,0.2727,0.889,10,9,9,1.0,7545925754,5480 ALTEZA DR,COLO SPGS,38.87500385,-104.726513,12PR-2,-104.726513,38.87500385,38.875029,-104.726505,2.9,False,UG9061,UG009061,12PR-2,UG Transformer Bank,RVL-153,38.87490793,-104.7262198,25,PD5248,PD005248,12PR-2,UG Transformer Bank,RVL-177,38.87482394,-104.7252114,25,27.5,114.4,same_feeder_ambiguous
1116127,12910,12920,20352,11,11,3,6,0.5455,0.2727,0.889,10,9,9,1.0,7276074644,5488 ALTEZA DR,COLO SPGS,38.87488851,-104.7260404,12PR-2,-104.7260404,38.87488851,38.874917,-104.726029,3.3,False,UG9061,UG009061,12PR-2,UG Transformer Bank,RVL-153,38.87490793,-104.7262198,25,PD5248,PD005248,12PR-2,UG Transformer Bank,RVL-177,38.87482394,-104.7252114,25,15.7,72.1,same_feeder_ambiguous
1116129,12910,12920,20352,11,11,3,6,0.5455,0.2727,0.889,10,9,9,1.0,1717045841,5484 ALTEZA DR,COLO SPGS,38.87497683,-104.7262471,12PR-2,-104.7262471,38.87497683,38.87498,-104.72625,0.4,False,UG9061,UG009061,12PR-2,UG Transformer Bank,RVL-153,38.87490793,-104.7262198,25,PD5248,PD005248,12PR-2,UG Transformer Bank,RVL-177,38.87482394,-104.7252114,25,8.0,91.3,same_feeder_ambiguous
1116387,25829,14652,24335,8,8,3,5,0.625,0.25,0.889,7,9,9,1.0,1595003572,1038 LUTHERAN WAY,COLO SPGS,38.84831182,-104.7395373,13PV-3,-104.7395373,38.84831182,38.848323,-104.739521,1.9,False,PD2940,PD002940,13PV-3,UG Transformer Bank,RPPL-4,38.84857884,-104.7394414,25,PD3150,PD003150,13PV-3,UG Transformer Bank,RPPL-6,38.84864832,-104.7398622,25,30.8,46.8,same_feeder_ambiguous
1113790,25829,14652,24335,8,8,3,5,0.625,0.25,0.889,7,9,9,1.0,5278987702,1036 LUTHERAN WAY,COLO SPGS,38.84837327,-104.7395383,13PV-3,-104.7395383,38.84837327,38.848392,-104.739537,2.1,False,PD2940,PD002940,13PV-3,UG Transformer Bank,RPPL-4,38.84857884,-104.7394414,25,PD3150,PD003150,13PV-3,UG Transformer Bank,RPPL-6,38.84864832,-104.7398622,25,24.3,41.5,same_feeder_ambiguous
1078594,18599,18587,16082,9,9,3,5,0.5556,0.2222,0.889,8,9,9,1.0,6262498807,3840 E CRESTA LOMA CIR,COLO SPGS,38.7765378,-104.7285945,13KE-71,-104.7285945,38.7765378,38.776471,-104.728469,13.2,False,UG13864,UG013864,13KE-71,UG Transformer Bank,RCVE-12,38.77674098,-104.7288401,50,UG14456,UG014456,13KE-71,UG Transformer Bank,RCVE-13,38.77691366,-104.7278211,25,31.0,79.0,same_feeder_ambiguous
1079705,18599,18587,16082,9,9,3,5,0.5556,0.2222,0.889,8,9,9,1.0,6526652873,3740 W CRESTA LOMA CIR,COLO SPGS,38.77740775,-104.7286143,13KE-71,-104.7286143,38.77740775,38.777401,-104.728604,1.2,False,UG13864,UG013864,13KE-71,UG Transformer Bank,RCVE-12,38.77674098,-104.7288401,50,UG14456,UG014456,13KE-71,UG Transformer Bank,RCVE-13,38.77691366,-104.7278211,25,76.7,88.0,same_feeder_ambiguous
1299920,244165,18561,4976,5,5,1,2,0.4,0.2,0.889,4,9,9,1.0,1955489713,"91 MARLAND RD S, BARN",COLO SPGS,38.77794729,-104.8399876,13BR-2,-104.8399876,38.77794729,38.77823,-104.839897,32.4,False,PD100502,PD100502,13BR-2,UG Transformer Bank,RMAR-11,38.77808689,-104.840065,25,UG19869,UG019869,13BR-2,UG Transformer Bank,HUE-1,38.77823028,-104.8420964,50,16.9,185.5,same_feeder_ambiguous
1173558,27174,18561,4976,5,5,1,2,0.4,0.2,0.889,4,9,9,1.0,5962346446,91 MARLAND RD S,COLO SPGS,38.77792049,-104.8410149,13BR-2,-104.8410149,38.77792049,38.777975,-104.841039,6.4,False,UG19870,UG019870,13BR-2,UG Transformer Bank,HUE-2,38.77818647,-104.8406824,50,UG19869,UG019869,13BR-2,UG Transformer Bank,HUE-1,38.77823028,-104.8420964,50,41.3,99.9,same_feeder_ambiguous
1120631,17106,26619,26125,5,5,1,2,0.4,0.2,0.889,4,9,9,1.0,3386555541,"2005 S EL PASO AVE, HSEMTR",COLO SPGS,38.80208463,-104.8108952,13HK-2,-104.8108952,38.80208463,38.801996,-104.810817,12.0,False,UG19417,UG019417,13HK-2,UG Transformer Bank,APMA-8,38.80211731,-104.8107973,50,UG19415,UG019415,13HK-2,UG Transformer Bank,RPMS-14,38.80281181,-104.8102743,25,9.2,97.1,same_feeder_ambiguous
1272997,14956,14831,29511,14,14,3,5,0.3571,0.1429,0.889,13,9,9,1.0,9179205286,451 CRYSTAL HILLS BLVD,MANITOU,38.84541909,-104.8941055,13FV-4,-104.8941055,38.84541909,38.84545,-104.894091,3.7,False,UG20396,UG020396,13FV-4,UG Transformer Bank,RCH-50,38.84524323,-104.893968,50,UG21993,UG021993,13FV-4,UG Transformer Bank,RCH-46,38.84730326,-104.8941189,50,22.9,209.5,same_feeder_ambiguous
1019451,9271,9223,5039,7,7,3,4,0.5714,0.1429,0.889,6,9,9,1.0,4601054946,4780 QUICKDRAW CT,COLO SPGS,38.91695998,-104.7403488,12AP-3,-104.7403488,38.91695998,38.916995,-104.740338,4.0,False,PD4012,PD004012,12AP-3,UG Transformer Bank,RDR-12,38.91639795,-104.740816,50,PD2389,PD002389,12AP-3,UG Transformer Bank,RDR-11,38.91701293,-104.7411846,50,74.4,72.5,same_feeder_ambiguous
1018820,9271,9223,5039,7,7,3,4,0.5714,0.1429,0.889,6,9,9,1.0,4059571110,4740 QUICKDRAW CT,COLO SPGS,38.91704325,-104.7407495,12AP-3,-104.7407495,38.91704325,38.917078,-104.740739,4.0,False,PD4012,PD004012,12AP-3,UG Transformer Bank,RDR-12,38.91639795,-104.740816,50,PD2389,PD002389,12AP-3,UG Transformer Bank,RDR-11,38.91701293,-104.7411846,50,72.0,37.8,same_feeder_ambiguous
1018821,9271,9223,5039,7,7,3,4,0.5714,0.1429,0.889,6,9,9,1.0,2771584942,4760 QUICKDRAW CT,COLO SPGS,38.91705507,-104.7405086,12AP-3,-104.7405086,38.91705507,38.91709,-104.740498,4.0,False,PD4012,PD004012,12AP-3,UG Transformer Bank,RDR-12,38.91639795,-104.740816,50,PD2389,PD002389,12AP-3,UG Transformer Bank,RDR-11,38.91701293,-104.7411846,50,77.8,58.7,same_feeder_ambiguous
1089642,14438,14470,17977,7,7,3,4,0.5714,0.1429,0.889,6,9,9,1.0,6774157269,1273 SOARING EAGLE DR,COLO SPGS,38.85031154,-104.7038815,12PF-5,-104.7038815,38.85031154,38.850275,-104.703879,4.1,False,PD2802,PD002802,12PF-5,UG Transformer Bank,RCN-158,38.85039264,-104.7036657,25,PD2801,PD002801,12PF-5,UG Transformer Bank,RCN-155,38.85010918,-104.7039624,25,20.7,23.6,same_feeder_ambiguous
1298490,14906,14831,29511,14,14,5,5,0.3571,0.0,0.889,13,9,9,1.0,9333236529,346 CRYSTAL HILLS BLVD,MANITOU,38.84613402,-104.8939353,13FV-4,-104.8939353,38.84613402,38.846166,-104.893937,3.6,False,UG20860,UG020860,13FV-4,UG Transformer Bank,RCH-48,38.84604932,-104.8942361,25,UG21993,UG021993,13FV-4,UG Transformer Bank,RCH-46,38.84730326,-104.8941189,50,27.7,131.0,same_feeder_ambiguous
1270776,14906,14831,29511,14,14,5,5,0.3571,0.0,0.889,13,9,9,1.0,6578774704,339 SUTHERLAND PL,MANITOU,38.84606245,-104.894516,13FV-4,-104.894516,38.84606245,38.846091,-104.894507,3.3,False,UG20860,UG020860,13FV-4,UG Transformer Bank,RCH-48,38.84604932,-104.8942361,25,UG21993,UG021993,13FV-4,UG Transformer Bank,RCH-46,38.84730326,-104.8941189,50,24.3,142.2,same_feeder_ambiguous
1201460,12462,12449,4825,10,10,5,5,0.5,0.0,0.889,9,9,9,1.0,9315168674,3640 KNOLL LN APT 109,COLO SPGS,38.88050275,-104.7634834,12CD-2,-104.7634834,38.88050275,38.880546,-104.763495,4.9,False,PD3427,PD003427,12CD-2,UG Transformer Bank,ARPA-23,38.88054477,-104.7639261,75,PD3429,PD003429,12CD-2,UG Transformer Bank,ARPA-19,38.88062332,-104.7624391,50,38.6,91.4,same_feeder_ambiguous
1112419,14431,14416,1963,6,6,3,3,0.5,0.0,0.889,5,9,9,1.0,8506819691,1095 WESTERN DR LOT 93,COLO SPGS,38.8502802,-104.6919928,12CL-13,-104.6919928,38.8502802,38.850311,-104.691989,3.4,False,UG5910,UG005910,12CL-13,UG Transformer Bank,MCH-24,38.85039528,-104.6920862,37.5,UG5906,UG005906,12CL-13,UG Transformer Bank,MCH-60,38.85054823,-104.6921607,25,15.1,33.2,same_feeder_ambiguous
1127814,14431,14416,1963,6,6,3,3,0.5,0.0,0.889,5,9,9,1.0,9717797182,1095 WESTERN DR LOT 92,COLO SPGS,38.85036043,-104.6918687,12CL-13,-104.6918687,38.85036043,38.850392,-104.691866,3.5,False,UG5910,UG005910,12CL-13,UG Transformer Bank,MCH-24,38.85039528,-104.6920862,37.5,UG5906,UG005906,12CL-13,UG Transformer Bank,MCH-60,38.85054823,-104.6921607,25,19.2,32.8,same_feeder_ambiguous
1167207,18648,18615,35081,6,6,3,3,0.5,0.0,0.889,5,9,9,1.0,3954533958,3785 BLUE MERION CT,COLO SPGS,38.77688769,-104.8302102,13BR-2,-104.8302102,38.77688769,38.776884,-104.830253,3.7,False,PD11339,PD011339,13BR-2,UG Transformer Bank,GBRP-2,38.77645999,-104.8304137,1000,PD11330,PD011330,13BR-2,UG Transformer Bank,AFFT-6,38.77700446,-104.8305731,50,50.7,34.0,same_feeder_ambiguous
1130967,4321,4328,23510,18,17,6,11,0.6471,0.2941,0.882,17,9,9,1.0,3218897527,1512 SHASTA DR,COLO SPGS,38.8104858,-104.773045,13HK-1,-104.773045,38.8104858,38.810517,-104.773017,4.2,False,OH18376,OH018376,13HK-1,OH Transformer Bank,,38.81067621,-104.77336,15,OH18378,OH018378,13HK-1,OH Transformer Bank,,38.81025012,-104.7740149,25,34.5,88.0,same_feeder_ambiguous
1104026,4321,4328,23510,18,17,6,11,0.6471,0.2941,0.882,17,9,9,1.0,7889633754,1517 GLACIER DR,COLO SPGS,38.81093884,-104.773098,13HK-1,-104.773098,38.81093884,38.810973,-104.773074,4.3,False,OH18376,OH018376,13HK-1,OH Transformer Bank,,38.81067621,-104.77336,15,OH18378,OH018378,13HK-1,OH Transformer Bank,,38.81025012,-104.7740149,25,37.0,110.3,same_feeder_ambiguous
1104029,4321,4328,23510,18,17,6,11,0.6471,0.2941,0.882,17,9,9,1.0,9618990814,1521 GLACIER DR,COLO SPGS,38.8108457,-104.7733173,13HK-1,-104.7733173,38.8108457,38.810879,-104.773299,4.0,False,OH18376,OH018376,13HK-1,OH Transformer Bank,,38.81067621,-104.77336,15,OH18378,OH018378,13HK-1,OH Transformer Bank,,38.81025012,-104.7740149,25,19.2,89.7,same_feeder_ambiguous
1112186,4321,4328,23510,18,17,6,11,0.6471,0.2941,0.882,17,9,9,1.0,7203012970,1508 SHASTA DR,COLO SPGS,38.81061765,-104.7728896,13HK-1,-104.7728896,38.81061765,38.810645,-104.772861,3.9,False,OH18376,OH018376,13HK-1,OH Transformer Bank,,38.81067621,-104.77336,15,OH18378,OH018378,13HK-1,OH Transformer Bank,,38.81025012,-104.7740149,25,41.3,105.7,same_feeder_ambiguous
1104684,4321,4328,23510,18,17,6,11,0.6471,0.2941,0.882,17,9,9,1.0,2699531043,1504 SHASTA DR,COLO SPGS,38.81075751,-104.7727479,13HK-1,-104.7727479,38.81075751,38.810783,-104.772722,3.6,False,OH18376,OH018376,13HK-1,OH Transformer Bank,,38.81067621,-104.77336,15,OH18378,OH018378,13HK-1,OH Transformer Bank,,38.81025012,-104.7740149,25,53.8,123.4,same_feeder_ambiguous
1104685,4321,4328,23510,18,17,6,11,0.6471,0.2941,0.882,17,9,9,1.0,8455344066,1516 SHASTA DR,COLO SPGS,38.81037645,-104.7732179,13HK-1,-104.7732179,38.81037645,38.810404,-104.773184,4.2,False,OH18376,OH018376,13HK-1,OH Transformer Bank,,38.81067621,-104.77336,15,OH18378,OH018378,13HK-1,OH Transformer Bank,,38.81025012,-104.7740149,25,35.5,70.5,same_feeder_ambiguous
1011710,375502,375501,3473,12,12,1,11,0.9167,0.8333,0.879,11,9,9,1.0,8310846444,5935 LONGFORD WAY,COLO SPGS,38.91838992,-104.6571088,12FR-32,-104.6571088,38.91838992,38.918356,-104.657099,3.9,False,PD106285,PD106285,12FR-32,UG Transformer Bank,RBL34-4,38.91895014,-104.6571887,50,PD106286,PD106286,12FR-32,UG Transformer Bank,RBLR34-5,38.91814674,-104.6577275,50,62.7,60.0,same_feeder_ambiguous
1145065,25814,25784,23853,12,12,1,11,0.9167,0.8333,0.879,11,9,9,1.0,5892026055,5102 GALLEY RD LOT 211A,COLO SPGS,38.84931998,-104.7367887,13PV-3,-104.7367887,38.84931998,38.849363,-104.736777,4.9,False,UG5071,UG005071,13PV-3,UG Transformer Bank,MCP-20,38.84905958,-104.7366972,25,UG5072,UG005072,13PV-3,UG Transformer Bank,MCP-21,38.84948578,-104.7361301,25,30.0,59.9,same_feeder_ambiguous
1188469,2613,2571,15634,12,12,1,5,0.4167,0.3333,0.879,11,9,9,1.0,5486344601,1024 N WALNUT ST,COLO SPGS,38.84915205,-104.8337801,13Y-1,-104.8337801,38.84915205,38.84918,-104.83377,3.2,False,OH24739,OH024739,13Y-1,OH Transformer Bank,,38.84881938,-104.8343369,25,OH24661,OH024661,12FT-4,OH Transformer Bank,,38.85003188,-104.8333518,25,60.8,104.6,cross_feeder_likely_gis_error
